"user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x15149899","Joe Gitchell","jgitchell","Bethesda, MD","Consultant in public health and regulatory policy. Engaged by Niconovum + other parts of Reynolds American Inc.-not on tobacco cigs. Own IP in improved NRT gum.","http://t.co/D6tewUqpDJ",FALSE,1186,1165,30,13235,33709,2008-06-17 20:15:23,FALSE,"http://t.co/D6tewUqpDJ","http://www.pinneyassociates.com","en","https://pbs.twimg.com/profile_banners/15149899/1505090146","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/963056331459620865/mWExotMC_normal.jpg"
"x961181229314842624","Sgt.Shultz.3","shultz_3","","😠😠😠👇👇👇👹👹👹
Demons, Paedophiles,SwampCreatures,
UN nuttjobs,FakePoliticians

#MAGA #MakeAustraliaGreatAgain #TRUMPTRAIN #Auspol #Qanon 👍👍👍",,FALSE,1396,1597,0,4804,4705,2018-02-07 10:13:57,FALSE,,,"en","https://pbs.twimg.com/profile_banners/961181229314842624/1517998915",,"http://pbs.twimg.com/profile_images/961183422021492736/s4N_Xkyx_normal.jpg"
"x612681531","BRIDGETSG","SGrulaw","","Proud to be a deplorable! Believe in our country Strong borders Love our constitution love our country! Trump train 8 years more! #MAGA",,FALSE,1851,2676,11,28199,21073,2012-06-19 14:40:58,FALSE,,,"en","https://pbs.twimg.com/profile_banners/612681531/1466367874","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/795651354312241152/_Bq5Zywz_normal.jpg"
"x763130254231756802","LOVEUSATRUMP","4Freedom4ever","","LOVE TRUMP! Constitution &Will March w R🇺🇸flag 2honor those who have& is fighting4🇺🇸freedomUNDER ONE GOD",,FALSE,3904,2123,146,226875,55134,2016-08-09 21:50:05,FALSE,,,"en","https://pbs.twimg.com/profile_banners/763130254231756802/1492956747",,"http://pbs.twimg.com/profile_images/916669129108742145/xm8GglfY_normal.jpg"
"x16013747","DavidEzell","davidezell","New York, NY","Columbia University-trained life coach and psychotherapist, CEO of Darien Wellness in Connecticut. I’m an agent of change—I can help you change too.","https://t.co/WCCbgSUcr6",FALSE,544,482,11,2568,394,2008-08-27 16:32:35,FALSE,"https://t.co/WCCbgSUcr6","http://DavidEzell.com","en","https://pbs.twimg.com/profile_banners/16013747/1383940816","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/962674391422242816/jjB--bIS_normal.jpg"
"x21051643","EngineeredLifestyles","EngLifestyles","Ontario, Canada","Dreams Engineered into #Lifestyles! Global #wellness #opportunity for #entrepreneurs personal freedoms. #mentoring, #selfemployed & #leadership.","https://t.co/WNFL1Rjmxr",FALSE,12011,4208,1144,109244,133,2009-02-17 01:22:03,FALSE,"https://t.co/WNFL1Rjmxr","http://www.engineeredlifestyles.com","en","https://pbs.twimg.com/profile_banners/21051643/1398253093","http://pbs.twimg.com/profile_background_images/483594025509715969/dfzaftrH.jpeg","http://pbs.twimg.com/profile_images/653641796182904832/gPDkwNHQ_normal.jpg"
"x142132410","Curt L.","CF_Kracker","Central Florida","Conservative American, God fearing Jesus loving Patriot. #2A #NRA #BallLife #BallCoach #MAGA #turf-life",,FALSE,1470,2439,21,12141,2725,2010-05-10 02:08:02,FALSE,,,"en","https://pbs.twimg.com/profile_banners/142132410/1508453399","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/498260420793479168/dzQV82L1_normal.jpeg"
"x325770200","K.I.S.S. Media","KISSMediaCo","Los Angeles, CA","Your company has its own voice. We just turn up the volume. K.I.S.S. Media. 
#marketing #production #losangeles media training, social networking","http://t.co/PgcssDincG",FALSE,818,1872,64,7885,7,2011-06-28 20:56:31,FALSE,"http://t.co/PgcssDincG","http://www.kissmediaco.com","en",,"http://pbs.twimg.com/profile_background_images/279761202/K.I.S.S._lips_logo.jpg","http://pbs.twimg.com/profile_images/1417775932/Kiss_square_normal.jpg"
"x44375201","Marta Waller","martavision","Southern California","","http://t.co/O2klSdzshs",FALSE,9864,2700,46,8758,10,2009-06-03 14:59:22,FALSE,"http://t.co/O2klSdzshs","http://www.kissmediaco.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1488826870/Marta_normal.jpg"
"x41674924","Colin Baker","ColinBBaker","Los Angeles","","http://t.co/l6NNCdN0MG",FALSE,1331,2379,50,7889,2,2009-05-21 20:52:13,FALSE,"http://t.co/l6NNCdN0MG","http://kissmedicaco.com","en",,"http://pbs.twimg.com/profile_background_images/14710692/AHPR_logo_new.jpg","http://pbs.twimg.com/profile_images/1431275250/IMG_0030_normal.JPG"
"x205576004","Joseph Haraszti, MD","DrJoeHaraszti","Pasadena, CA","Dr. Joe Haraszti is a world-renown psychiatrist and addictionologist who specializes in the treatment of depression, addiction and bipolar illness.",,FALSE,269,409,8,1902,4,2010-10-21 05:05:32,FALSE,,,"en","https://pbs.twimg.com/profile_banners/205576004/1464106343","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/735145725353287680/8xmSmKAU_normal.jpg"
"x16735168","rogerscott","rogerscott","Los Angeles","","http://t.co/wS6SEMs3Pj",FALSE,4841,859,40,9104,38,2008-10-14 07:52:09,FALSE,"http://t.co/wS6SEMs3Pj","http://kissmediaco.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000204924889/0872f4fc3532b87ca9e3aaf06e44a8a3_normal.png"
"x3939995893","Brother Teresa","Its_A_Me_Tuigi","Danger Close","Soldier in the Deplorable Army | I eat pancakes not because of Trump, but because they are fucking delicious. #resist_liberalism",,FALSE,846,1299,6,2701,22472,2015-10-18 21:22:07,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3939995893/1516848904","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966446113073938433/2aVwH4sU_normal.jpg"
"x703293228594802689","FREEDOM PARTY","FREEDOMPARTY2","Calgary, Alberta","FREEDOM PARTY,Western Alliance, FREE OF,Ottawa,Trudeau,Notley,Out Dated Government,Huge pensions,Corruption,Senate,TPP, NAFTA ,UN, Islam",,FALSE,2339,2027,43,43158,4042,2016-02-26 18:59:07,FALSE,,,"en","https://pbs.twimg.com/profile_banners/703293228594802689/1456761811",,"http://pbs.twimg.com/profile_images/704650386712297474/RaWCR5_b_normal.jpg"
"x23318677","Zachariah Kane","zachintosh419","Toledo, Oh","Published Author, Artist, Coach and Father Instagram: zachintosh66 #Aspergers #Autism #Steelers #Buckeyes #LetsGoPens #herewego #419","https://t.co/wqz8MpAPT1",FALSE,567,935,24,3757,323,2009-03-08 15:36:29,FALSE,"https://t.co/wqz8MpAPT1","http://www.facebook.com/dayidrown","en","https://pbs.twimg.com/profile_banners/23318677/1438901972","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/966055936409395201/kPDR1c3t_normal.jpg"
"x534634021","AMERICAN PATRIOT","MalleusSports","","Join The NRA

NRA ENDOWMENT MEMBER, FIREARMS INSTRUCTOR",,FALSE,1477,1229,90,97282,26045,2012-03-23 19:11:29,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2470918196/image_normal.jpg"
"x407395156","Timothy Caulfield","CaulfieldTim","Edmonton Canada","Professor of health law & science policy, speaker, TV host & author of Is Gwyneth Paltrow Wrong About Everything?  Instagram: @CaulfieldTim","https://t.co/8D6c01dajj",FALSE,29645,1482,889,45995,21,2011-11-08 01:11:32,TRUE,"https://t.co/8D6c01dajj","http://www.hli.ualberta.ca/People/TimothyCaulfield.aspx","en","https://pbs.twimg.com/profile_banners/407395156/1500059934","http://pbs.twimg.com/profile_background_images/458953158669000704/XcDfz8xV.jpeg","http://pbs.twimg.com/profile_images/885940388283899904/8F6TSFdi_normal.jpg"
"x16735168","rogerscott","rogerscott","Los Angeles","","http://t.co/wS6SEMs3Pj",FALSE,4841,859,40,9104,38,2008-10-14 07:52:09,FALSE,"http://t.co/wS6SEMs3Pj","http://kissmediaco.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000204924889/0872f4fc3532b87ca9e3aaf06e44a8a3_normal.png"
"x325770200","K.I.S.S. Media","KISSMediaCo","Los Angeles, CA","Your company has its own voice. We just turn up the volume. K.I.S.S. Media. 
#marketing #production #losangeles media training, social networking","http://t.co/PgcssDincG",FALSE,818,1872,64,7885,7,2011-06-28 20:56:31,FALSE,"http://t.co/PgcssDincG","http://www.kissmediaco.com","en",,"http://pbs.twimg.com/profile_background_images/279761202/K.I.S.S._lips_logo.jpg","http://pbs.twimg.com/profile_images/1417775932/Kiss_square_normal.jpg"
"x44375201","Marta Waller","martavision","Southern California","","http://t.co/O2klSdzshs",FALSE,9864,2700,46,8758,10,2009-06-03 14:59:22,FALSE,"http://t.co/O2klSdzshs","http://www.kissmediaco.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1488826870/Marta_normal.jpg"
"x205576004","Joseph Haraszti, MD","DrJoeHaraszti","Pasadena, CA","Dr. Joe Haraszti is a world-renown psychiatrist and addictionologist who specializes in the treatment of depression, addiction and bipolar illness.",,FALSE,269,409,8,1902,4,2010-10-21 05:05:32,FALSE,,,"en","https://pbs.twimg.com/profile_banners/205576004/1464106343","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/735145725353287680/8xmSmKAU_normal.jpg"
"x41674924","Colin Baker","ColinBBaker","Los Angeles","","http://t.co/l6NNCdN0MG",FALSE,1331,2379,50,7889,2,2009-05-21 20:52:13,FALSE,"http://t.co/l6NNCdN0MG","http://kissmedicaco.com","en",,"http://pbs.twimg.com/profile_background_images/14710692/AHPR_logo_new.jpg","http://pbs.twimg.com/profile_images/1431275250/IMG_0030_normal.JPG"
"x524404774","Diane Shears","DianeShears","Toronto, Canada","No lists, please and thank you!🍁",,FALSE,1515,1909,100,48644,26680,2012-03-14 14:30:53,FALSE,,,"en","https://pbs.twimg.com/profile_banners/524404774/1519424056","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/835179744308035584/g55zI13q_normal.jpg"
"x40200634","ForeignPolicyJournal","ForPolJournal","USA","Critical analysis, world news, and opinion commentary on international affairs","http://t.co/OUxXz1rNyV",FALSE,3763,471,198,6512,25,2009-05-15 08:07:21,FALSE,"http://t.co/OUxXz1rNyV","http://www.foreignpolicyjournal.com","en","https://pbs.twimg.com/profile_banners/40200634/1511582807","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/523468740877225984/j6V4adj1_normal.png"
"x339150717","Glenda Malone-Wolfe","WolfeGlenda","Louisiana","Granny of 5,War of Northern Aggression Reenactor. A Southern American who realizes the fight is NOW! Faith,morals,integrity of this country to be regained!",,FALSE,4594,5042,148,111067,74559,2011-07-20 17:24:36,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/824992972156526592/cv58SJCj_normal.jpg"
"x447732824","Donald Trump 2020","robertwallace77","BATON ROUGE,LA.","President Donald  Trump Supporter!!! 
Patriot & #Maga Supporter",,FALSE,1688,2947,19,6155,4120,2011-12-27 06:23:08,FALSE,,,"en","https://pbs.twimg.com/profile_banners/447732824/1519776296","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/968635737930436608/D6vwcQUD_normal.jpg"
"x3951026057","Deplorable Deb","hmmngbrd508","","Christian Grandma, %100 President Trump.Followed by Roger Stone and Steven Segal",,FALSE,5131,5621,231,143821,45245,2015-10-14 00:14:18,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3951026057/1484554768","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/729510401507876864/2KG6Zvtp_normal.jpg"
"x16735168","rogerscott","rogerscott","Los Angeles","","http://t.co/wS6SEMs3Pj",FALSE,4841,859,40,9104,38,2008-10-14 07:52:09,FALSE,"http://t.co/wS6SEMs3Pj","http://kissmediaco.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000204924889/0872f4fc3532b87ca9e3aaf06e44a8a3_normal.png"
"x325770200","K.I.S.S. Media","KISSMediaCo","Los Angeles, CA","Your company has its own voice. We just turn up the volume. K.I.S.S. Media. 
#marketing #production #losangeles media training, social networking","http://t.co/PgcssDincG",FALSE,818,1872,64,7885,7,2011-06-28 20:56:31,FALSE,"http://t.co/PgcssDincG","http://www.kissmediaco.com","en",,"http://pbs.twimg.com/profile_background_images/279761202/K.I.S.S._lips_logo.jpg","http://pbs.twimg.com/profile_images/1417775932/Kiss_square_normal.jpg"
"x41674924","Colin Baker","ColinBBaker","Los Angeles","","http://t.co/l6NNCdN0MG",FALSE,1331,2379,50,7889,2,2009-05-21 20:52:13,FALSE,"http://t.co/l6NNCdN0MG","http://kissmedicaco.com","en",,"http://pbs.twimg.com/profile_background_images/14710692/AHPR_logo_new.jpg","http://pbs.twimg.com/profile_images/1431275250/IMG_0030_normal.JPG"
"x205576004","Joseph Haraszti, MD","DrJoeHaraszti","Pasadena, CA","Dr. Joe Haraszti is a world-renown psychiatrist and addictionologist who specializes in the treatment of depression, addiction and bipolar illness.",,FALSE,269,409,8,1902,4,2010-10-21 05:05:32,FALSE,,,"en","https://pbs.twimg.com/profile_banners/205576004/1464106343","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/735145725353287680/8xmSmKAU_normal.jpg"
"x44375201","Marta Waller","martavision","Southern California","","http://t.co/O2klSdzshs",FALSE,9864,2700,46,8758,10,2009-06-03 14:59:22,FALSE,"http://t.co/O2klSdzshs","http://www.kissmediaco.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1488826870/Marta_normal.jpg"
"x11765832","revdonna","revdonna","Los Angeles, CA","I am an ordained female priest in a committed lesbian relationship and an independent voter & support honesty, truth, and those who expose abuse and corruption.","https://t.co/EOv9OJhA5G",FALSE,624,2025,1,42852,4222,2008-01-02 18:34:58,FALSE,"https://t.co/EOv9OJhA5G","http://www.americancatholicchurchlosangeles.org","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1316372053/donna_headshot1_normal.jpg"
"x712936263","mary m","MazymMary","","",,FALSE,360,400,38,27312,19091,2013-10-13 16:44:37,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/715220946676801536/MSQZhGF8_normal.jpg"
"x18917310","Univera Healthcare","Univera_WNY","Buffalo, NY","The official Twitter account for Univera Healthcare. A regional health plan servicing Western New York.","http://t.co/jtr8gz3Gw8",FALSE,1964,1412,68,3524,152,2009-01-12 21:56:43,FALSE,"http://t.co/jtr8gz3Gw8","http://univerahealthcare.com","en","https://pbs.twimg.com/profile_banners/18917310/1505410129","http://pbs.twimg.com/profile_background_images/841815232/ed069ad20fafda4ef0c1274ba1fdb01e.jpeg","http://pbs.twimg.com/profile_images/676825883613753345/wh94rrN8_normal.png"
"x3037229275","Ariel 💃🏼","TXShades123","Texas, USA","I’m the Tweeter your mother warned you about💋Trump-supporting reformed Liberal just trying to #MAGA🇺🇸🏡❤️👩‍💻☺️  FB Roseanne, KimDotCom, Scaramucci",,FALSE,4764,1911,36,55961,40035,2015-02-23 02:32:40,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3037229275/1516591005","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/957061391189504000/6IbAfoJd_normal.jpg"
"x3177970927","(((Silent Spring)))","SilentSpring05","California, USA","The time is NOW to QUESTION EVERYTHING. #Nobody is telling us the #Truth about #CDCwhistleblower #VaxXed #Vaccines #GeoEngineering  #5G #SmartMeters #Agenda2030",,FALSE,2174,2031,33,6066,3644,2015-04-28 07:55:49,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3177970927/1509123611","http://pbs.twimg.com/profile_background_images/660674197119602688/pPX9gSOh.jpg","http://pbs.twimg.com/profile_images/923959090635608064/dAtGNtmz_normal.jpg"
"x880135973312573445","Jacqueline Newbill","Jacquel38411638","","",,FALSE,487,1041,4,19325,17570,2017-06-28 18:49:02,FALSE,,,"en","https://pbs.twimg.com/profile_banners/880135973312573445/1517340034",,"http://pbs.twimg.com/profile_images/958418619691618304/v5kHCZ8w_normal.jpg"
"x4138113674","NASciences","NASciencesTeam","Scottsdale, AZ","New Amsterdam Sciences is a development-stage bioscience company focused on the research and development of therapies for IPF, influenza, and radiation exposure","https://t.co/tMxhThsV3l",FALSE,137,512,0,1361,268,2015-11-05 19:24:26,FALSE,"https://t.co/tMxhThsV3l","http://www.newamsterdamsciences.com/","en","https://pbs.twimg.com/profile_banners/4138113674/1518119470","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/908385080036360192/1vmteSd4_normal.jpg"
"x766701225291251712","MakeUSA_Great","MakeUSA_Great","","",,FALSE,817,591,4,73159,77743,2016-08-19 18:19:51,FALSE,,,"en","https://pbs.twimg.com/profile_banners/766701225291251712/1506856303",,"http://pbs.twimg.com/profile_images/832058777973227520/tQXepH01_normal.jpg"
"x764517032557735936","Sam","Sambyhere","DFW","It’s the year of LIGHT.

“This is the verdict: Light has come into the world,but people loved darkness instead of light because their deeds were.”.  LOVE WINS!",,FALSE,8768,4077,87,98391,64020,2016-08-13 17:40:39,FALSE,,,"en","https://pbs.twimg.com/profile_banners/764517032557735936/1513372958",,"http://pbs.twimg.com/profile_images/941780151980847104/CcFxWIZo_normal.jpg"
"x529149600","Rory","Rory_Moe","Annandale-on-Hudson","Student | Human Rights Advocate | Researcher | RT =/= endorsements | All opinions/snark are my own",,FALSE,589,2418,27,5983,1805,2012-03-19 06:14:56,FALSE,,,"en","https://pbs.twimg.com/profile_banners/529149600/1515520458","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/964346223359610880/9he4X7MR_normal.jpg"
"x334833913","Spookie Johnson","spookfu","Thunder Bay, Ontario","Anti Genocide",,FALSE,27,42,2,1579,401,2011-07-13 18:56:30,FALSE,,,"en","https://pbs.twimg.com/profile_banners/334833913/1520485635","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/970078732294565888/typWMSSv_normal.jpg"
